input_voltage_1,input_voltage_2,output_value
4.3,4.9,True
4.3,5.0,True
4.4,0.0,False
4.4,0.1,False
4.4,0.2,False
4.4,0.3,False
4.4,0.4,False
4.4,0.5,False
4.4,0.6,False
4.4,0.7,False
4.4,0.8,False
4.4,0.9,False
4.4,1.0,False
4.4,1.1,False
4.4,1.2,False
4.4,1.3,False
4.4,1.4,False
4.4,1.5,False
4.4,1.6,False
4.4,1.7,False
4.4,1.8,False
4.4,1.9,False
4.4,2.0,False
4.4,2.1,False
4.4,2.2,False
4.4,2.3,True
4.4,2.4,True
4.4,2.5,False
4.4,2.6,True
4.4,2.7,True
4.4,2.8,True
4.4,2.9,True
4.4,3.0,False
4.4,3.1,True
4.4,3.2,False
4.4,3.3,True
4.4,3.4,True
4.4,3.5,True
4.4,3.6,True
4.4,3.7,True
4.4,3.8,True
4.4,3.9,True
4.4,4.0,True
4.4,4.1,True
4.4,4.2,True
4.4,4.3,True
4.4,4.4,True
4.4,4.5,True
4.4,4.6,True
4.4,4.7,True
4.4,4.8,True
4.4,4.9,True
4.4,5.0,True
4.5,0.0,False
4.5,0.1,False
4.5,0.2,False
4.5,0.3,False
4.5,0.4,False
4.5,0.5,False
4.5,0.6,False
4.5,0.7,False
4.5,0.8,False
4.5,0.9,False
4.5,1.0,False
4.5,1.1,False
4.5,1.2,False
4.5,1.3,False
4.5,1.4,False
4.5,1.5,False
4.5,1.6,False
4.5,1.7,False
4.5,1.8,False
4.5,1.9,True
4.5,2.0,True
4.5,2.1,False
4.5,2.2,False
4.5,2.3,False
4.5,2.4,False
4.5,2.5,True
4.5,2.6,False
4.5,2.7,True
4.5,2.8,True
4.5,2.9,False
4.5,3.0,True
4.5,3.1,True
4.5,3.2,False
4.5,3.3,True
4.5,3.4,True
4.5,3.5,True
4.5,3.6,True
4.5,3.7,True
4.5,3.8,True
4.5,3.9,True
4.5,4.0,True
4.5,4.1,True
4.5,4.2,True
4.5,4.3,True
4.5,4.4,True
4.5,4.5,True
4.5,4.6,True
4.5,4.7,True
4.5,4.8,True
4.5,4.9,True
4.5,5.0,True
4.6,0.0,False
4.6,0.1,False
4.6,0.2,False
4.6,0.3,False
4.6,0.4,False
4.6,0.5,False
4.6,0.6,False
4.6,0.7,False
4.6,0.8,False
4.6,0.9,False
4.6,1.0,False
4.6,1.1,False
4.6,1.2,False
4.6,1.3,False
4.6,1.4,False
4.6,1.5,False
4.6,1.6,False
4.6,1.7,False
4.6,1.8,False
4.6,1.9,True
4.6,2.0,False
4.6,2.1,False
4.6,2.2,False
4.6,2.3,True
4.6,2.4,False
4.6,2.5,True
4.6,2.6,True
4.6,2.7,True
4.6,2.8,False
4.6,2.9,False
4.6,3.0,False
4.6,3.1,True
4.6,3.2,True
4.6,3.3,True
4.6,3.4,True
4.6,3.5,True
4.6,3.6,True
4.6,3.7,True
4.6,3.8,True
4.6,3.9,True
4.6,4.0,True
4.6,4.1,True
4.6,4.2,True
4.6,4.3,True
4.6,4.4,True
4.6,4.5,True
4.6,4.6,True
4.6,4.7,True
4.6,4.8,True
4.6,4.9,True
4.6,5.0,True
4.7,0.0,False
4.7,0.1,False
4.7,0.2,False
4.7,0.3,False
4.7,0.4,False
4.7,0.5,False
4.7,0.6,False
4.7,0.7,False
4.7,0.8,False
4.7,0.9,False
4.7,1.0,False
4.7,1.1,False
4.7,1.2,False
4.7,1.3,False
4.7,1.4,False
4.7,1.5,False
4.7,1.6,False
4.7,1.7,True
4.7,1.8,False
4.7,1.9,False
4.7,2.0,True
4.7,2.1,False
4.7,2.2,True
4.7,2.3,False
4.7,2.4,False
4.7,2.5,False
4.7,2.6,False
4.7,2.7,True
4.7,2.8,True
4.7,2.9,True
4.7,3.0,True
4.7,3.1,True
4.7,3.2,True
4.7,3.3,True
4.7,3.4,True
4.7,3.5,True
4.7,3.6,True
4.7,3.7,True
4.7,3.8,True
4.7,3.9,True
4.7,4.0,True
4.7,4.1,True
4.7,4.2,True
4.7,4.3,True
4.7,4.4,True
4.7,4.5,True
4.7,4.6,True
4.7,4.7,True
4.7,4.8,True
4.7,4.9,True
4.7,5.0,True
4.8,0.0,False
4.8,0.1,False
4.8,0.2,False
4.8,0.3,False
4.8,0.4,False
4.8,0.5,False
4.8,0.6,False
4.8,0.7,False
4.8,0.8,False
4.8,0.9,False
4.8,1.0,False
4.8,1.1,False
4.8,1.2,False
4.8,1.3,False
4.8,1.4,False
4.8,1.5,False
4.8,1.6,False
4.8,1.7,False
4.8,1.8,True
4.8,1.9,True
4.8,2.0,False
4.8,2.1,True
4.8,2.2,True
4.8,2.3,False
4.8,2.4,True
4.8,2.5,False
4.8,2.6,True
4.8,2.7,False
4.8,2.8,False
4.8,2.9,True
4.8,3.0,True
4.8,3.1,True
4.8,3.2,True
4.8,3.3,True
4.8,3.4,False
4.8,3.5,True
4.8,3.6,True
4.8,3.7,True
4.8,3.8,True
4.8,3.9,True
4.8,4.0,True
4.8,4.1,True
4.8,4.2,True
4.8,4.3,True
4.8,4.4,True
4.8,4.5,True
4.8,4.6,True
4.8,4.7,True
4.8,4.8,True
4.8,4.9,True
4.8,5.0,True
4.9,0.0,False
4.9,0.1,False
4.9,0.2,False
4.9,0.3,False
4.9,0.4,False
4.9,0.5,False
4.9,0.6,False
4.9,0.7,False
4.9,0.8,False
4.9,0.9,False
4.9,1.0,False
4.9,1.1,False
4.9,1.2,False
4.9,1.3,False
4.9,1.4,False
4.9,1.5,False
4.9,1.6,False
4.9,1.7,False
4.9,1.8,True
4.9,1.9,False
4.9,2.0,False
4.9,2.1,False
4.9,2.2,True
4.9,2.3,False
4.9,2.4,False
4.9,2.5,True
4.9,2.6,False
4.9,2.7,True
4.9,2.8,True
4.9,2.9,True
4.9,3.0,False
4.9,3.1,False
4.9,3.2,True
4.9,3.3,False
4.9,3.4,True
4.9,3.5,True
4.9,3.6,True
4.9,3.7,True
4.9,3.8,True
4.9,3.9,True
4.9,4.0,True
4.9,4.1,True
4.9,4.2,True
4.9,4.3,True
4.9,4.4,True
4.9,4.5,True
4.9,4.6,True
4.9,4.7,True
4.9,4.8,True
4.9,4.9,True
4.9,5.0,True
5.0,0.0,False
5.0,0.1,False
5.0,0.2,False
5.0,0.3,False
5.0,0.4,False
5.0,0.5,False
5.0,0.6,False
5.0,0.7,False
5.0,0.8,False
5.0,0.9,False
5.0,1.0,False
5.0,1.1,False
5.0,1.2,False
5.0,1.3,False
5.0,1.4,False
5.0,1.5,False
5.0,1.6,True
5.0,1.7,False
5.0,1.8,False
5.0,1.9,False
5.0,2.0,False
5.0,2.1,False
5.0,2.2,False
5.0,2.3,False
5.0,2.4,False
5.0,2.5,False
5.0,2.6,True
5.0,2.7,False
5.0,2.8,False
5.0,2.9,True
5.0,3.0,True
5.0,3.1,True
5.0,3.2,True
5.0,3.3,True
5.0,3.4,True
5.0,3.5,True
5.0,3.6,True
5.0,3.7,True
5.0,3.8,True
5.0,3.9,True
5.0,4.0,True
5.0,4.1,True
5.0,4.2,True
5.0,4.3,True
5.0,4.4,True
5.0,4.5,True
5.0,4.6,True
5.0,4.7,True
5.0,4.8,True
5.0,4.9,True
5.0,5.0,True
0.0,0.0,False
0.0,0.1,False
0.0,0.2,False
0.0,0.3,False
0.0,0.4,False
0.0,0.5,False
0.0,0.6,False
0.0,0.7,False
0.0,0.8,False
0.0,0.9,False
0.0,1.0,False
0.0,1.1,False
0.0,1.2,False
0.0,1.3,False
0.0,1.4,False
0.0,1.5,False
0.0,1.6,False
0.0,1.7,False
0.0,1.8,False
0.0,1.9,False
0.0,2.0,False
0.0,2.1,False
0.0,2.2,False
0.0,2.3,False
0.0,2.4,False
0.0,2.5,False
0.0,2.6,False
0.0,2.7,False
0.0,2.8,False
0.0,2.9,False
0.0,3.0,False
0.0,3.1,False
0.0,3.2,False
0.0,3.3,False
0.0,3.4,False
0.0,3.5,False
0.0,3.6,False
0.0,3.7,False
0.0,3.8,False
0.0,3.9,False
0.0,4.0,False
0.0,4.1,False
0.0,4.2,False
0.0,4.3,False
0.0,4.4,False
0.0,4.5,False
0.0,4.6,False
0.0,4.7,False
0.0,4.8,False
0.0,4.9,False
0.0,5.0,False
0.1,0.0,False
0.1,0.1,False
0.1,0.2,False
0.1,0.3,False
0.1,0.4,False
0.1,0.5,False
0.1,0.6,False
0.1,0.7,False
0.1,0.8,False
0.1,0.9,False
0.1,1.0,False
0.1,1.1,False
0.1,1.2,False
0.1,1.3,False
0.1,1.4,False
0.1,1.5,False
0.1,1.6,False
0.1,1.7,False
0.1,1.8,False
0.1,1.9,False
0.1,2.0,False
0.1,2.1,False
0.1,2.2,False
0.1,2.3,False
0.1,2.4,False
0.1,2.5,False
0.1,2.6,False
0.1,2.7,False
0.1,2.8,False
0.1,2.9,False
0.1,3.0,False
0.1,3.1,False
0.1,3.2,False
0.1,3.3,False
0.1,3.4,False
0.1,3.5,False
0.1,3.6,False
0.1,3.7,False
0.1,3.8,False
0.1,3.9,False
0.1,4.0,False
0.1,4.1,False
0.1,4.2,False
0.1,4.3,False
0.1,4.4,False
0.1,4.5,False
0.1,4.6,False
0.1,4.7,False
0.1,4.8,False
0.1,4.9,False
0.1,5.0,False
0.2,0.0,False
0.2,0.1,False
0.2,0.2,False
0.2,0.3,False
0.2,0.4,False
0.2,0.5,False
0.2,0.6,False
0.2,0.7,False
0.2,0.8,False
0.2,0.9,False
0.2,1.0,False
0.2,1.1,False
0.2,1.2,False
0.2,1.3,False
0.2,1.4,False
0.2,1.5,False
0.2,1.6,False
0.2,1.7,False
0.2,1.8,False
0.2,1.9,False
0.2,2.0,False
0.2,2.1,False
0.2,2.2,False
0.2,2.3,False
0.2,2.4,False
0.2,2.5,False
0.2,2.6,False
0.2,2.7,False
0.2,2.8,False
0.2,2.9,False
0.2,3.0,False
0.2,3.1,False
0.2,3.2,False
0.2,3.3,False
0.2,3.4,False
0.2,3.5,False
0.2,3.6,False
0.2,3.7,False
0.2,3.8,False
0.2,3.9,False
0.2,4.0,False
0.2,4.1,False
0.2,4.2,False
0.2,4.3,False
0.2,4.4,False
0.2,4.5,False
0.2,4.6,False
0.2,4.7,False
0.2,4.8,False
0.2,4.9,False
0.2,5.0,False
0.3,0.0,False
0.3,0.1,False
0.3,0.2,False
0.3,0.3,False
0.3,0.4,False
0.3,0.5,False
0.3,0.6,False
0.3,0.7,False
0.3,0.8,False
0.3,0.9,False
0.3,1.0,False
0.3,1.1,False
0.3,1.2,False
0.3,1.3,False
0.3,1.4,False
0.3,1.5,False
0.3,1.6,False
0.3,1.7,False
0.3,1.8,False
0.3,1.9,False
0.3,2.0,False
0.3,2.1,False
0.3,2.2,False
0.3,2.3,False
0.3,2.4,False
0.3,2.5,False
0.3,2.6,False
0.3,2.7,False
0.3,2.8,False
0.3,2.9,False
0.3,3.0,False
0.3,3.1,False
0.3,3.2,False
0.3,3.3,False
0.3,3.4,False
0.3,3.5,False
0.3,3.6,False
0.3,3.7,False
0.3,3.8,False
0.3,3.9,False
0.3,4.0,False
0.3,4.1,False
0.3,4.2,False
0.3,4.3,False
0.3,4.4,False
0.3,4.5,False
0.3,4.6,False
0.3,4.7,False
0.3,4.8,False
0.3,4.9,False
0.3,5.0,False
0.4,0.0,False
0.4,0.1,False
0.4,0.2,False
0.4,0.3,False
0.4,0.4,False
0.4,0.5,False
0.4,0.6,False
0.4,0.7,False
0.4,0.8,False
0.4,0.9,False
0.4,1.0,False
0.4,1.1,False
0.4,1.2,False
0.4,1.3,False
0.4,1.4,False
0.4,1.5,False
0.4,1.6,False
0.4,1.7,False
0.4,1.8,False
0.4,1.9,False
0.4,2.0,False
0.4,2.1,False
0.4,2.2,False
0.4,2.3,False
0.4,2.4,False
0.4,2.5,False
0.4,2.6,False
0.4,2.7,False
0.4,2.8,False
0.4,2.9,False
0.4,3.0,False
0.4,3.1,False
0.4,3.2,False
0.4,3.3,False
0.4,3.4,False
0.4,3.5,False
0.4,3.6,False
0.4,3.7,False
0.4,3.8,False
0.4,3.9,False
0.4,4.0,False
0.4,4.1,False
0.4,4.2,False
0.4,4.3,False
0.4,4.4,False
0.4,4.5,False
0.4,4.6,False
0.4,4.7,False
0.4,4.8,False
0.4,4.9,False
0.4,5.0,False
0.5,0.0,False
0.5,0.1,False
0.5,0.2,False
0.5,0.3,False
0.5,0.4,False
0.5,0.5,False
0.5,0.6,False
0.5,0.7,False
0.5,0.8,False
0.5,0.9,False
0.5,1.0,False
0.5,1.1,False
0.5,1.2,False
0.5,1.3,False
0.5,1.4,False
0.5,1.5,False
0.5,1.6,False
0.5,1.7,False
0.5,1.8,False
0.5,1.9,False
0.5,2.0,False
0.5,2.1,False
0.5,2.2,False
0.5,2.3,False
0.5,2.4,False
0.5,2.5,False
0.5,2.6,False
0.5,2.7,False
0.5,2.8,False
0.5,2.9,False
0.5,3.0,False
0.5,3.1,False
0.5,3.2,False
0.5,3.3,False
0.5,3.4,False
0.5,3.5,False
0.5,3.6,False
0.5,3.7,False
0.5,3.8,False
0.5,3.9,False
0.5,4.0,False
0.5,4.1,False
0.5,4.2,False
0.5,4.3,False
0.5,4.4,False
0.5,4.5,False
0.5,4.6,False
0.5,4.7,False
0.5,4.8,False
0.5,4.9,False
0.5,5.0,False
0.6,0.0,False
0.6,0.1,False
0.6,0.2,False
0.6,0.3,False
0.6,0.4,False
0.6,0.5,False
0.6,0.6,False
0.6,0.7,False
0.6,0.8,False
0.6,0.9,False
0.6,1.0,False
0.6,1.1,False
0.6,1.2,False
0.6,1.3,False
0.6,1.4,False
0.6,1.5,False
0.6,1.6,False
0.6,1.7,False
0.6,1.8,False
0.6,1.9,False
0.6,2.0,False
0.6,2.1,False
0.6,2.2,False
0.6,2.3,False
0.6,2.4,False
0.6,2.5,False
0.6,2.6,False
0.6,2.7,False
0.6,2.8,False
0.6,2.9,False
0.6,3.0,False
0.6,3.1,False
0.6,3.2,False
0.6,3.3,False
0.6,3.4,False
0.6,3.5,False
0.6,3.6,False
0.6,3.7,False
0.6,3.8,False
0.6,3.9,False
0.6,4.0,False
0.6,4.1,False
0.6,4.2,False
0.6,4.3,False
0.6,4.4,False
0.6,4.5,False
0.6,4.6,False
0.6,4.7,False
0.6,4.8,False
0.6,4.9,False
0.6,5.0,False
0.7,0.0,False
0.7,0.1,False
0.7,0.2,False
0.7,0.3,False
0.7,0.4,False
0.7,0.5,False
0.7,0.6,False
0.7,0.7,False
0.7,0.8,False
0.7,0.9,False
0.7,1.0,False
0.7,1.1,False
0.7,1.2,False
0.7,1.3,False
0.7,1.4,False
0.7,1.5,False
0.7,1.6,False
0.7,1.7,False
0.7,1.8,False
0.7,1.9,False
0.7,2.0,False
0.7,2.1,False
0.7,2.2,False
0.7,2.3,False
0.7,2.4,False
0.7,2.5,False
0.7,2.6,False
0.7,2.7,False
0.7,2.8,False
0.7,2.9,False
0.7,3.0,False
0.7,3.1,False
0.7,3.2,False
0.7,3.3,False
0.7,3.4,False
0.7,3.5,False
0.7,3.6,False
0.7,3.7,False
0.7,3.8,False
0.7,3.9,False
0.7,4.0,False
0.7,4.1,False
0.7,4.2,False
0.7,4.3,False
0.7,4.4,False
0.7,4.5,False
0.7,4.6,False
0.7,4.7,False
0.7,4.8,False
0.7,4.9,False
0.7,5.0,False
0.8,0.0,False
0.8,0.1,False
0.8,0.2,False
0.8,0.3,False
0.8,0.4,False
0.8,0.5,False
0.8,0.6,False
0.8,0.7,False
0.8,0.8,False
0.8,0.9,False
0.8,1.0,False
0.8,1.1,False
0.8,1.2,False
0.8,1.3,False
0.8,1.4,False
0.8,1.5,False
0.8,1.6,False
0.8,1.7,False
0.8,1.8,False
0.8,1.9,False
0.8,2.0,False
0.8,2.1,False
0.8,2.2,False
0.8,2.3,False
0.8,2.4,False
0.8,2.5,False
0.8,2.6,False
0.8,2.7,False
0.8,2.8,False
0.8,2.9,False
0.8,3.0,False
0.8,3.1,False
0.8,3.2,False
0.8,3.3,False
0.8,3.4,False
0.8,3.5,False
0.8,3.6,False
0.8,3.7,False
0.8,3.8,False
0.8,3.9,False
0.8,4.0,False
0.8,4.1,False
0.8,4.2,False
0.8,4.3,False
0.8,4.4,False
0.8,4.5,False
0.8,4.6,False
0.8,4.7,False
0.8,4.8,False
0.8,4.9,False
0.8,5.0,False
0.9,0.0,False
0.9,0.1,False
0.9,0.2,False
0.9,0.3,False
0.9,0.4,False
0.9,0.5,False
0.9,0.6,False
0.9,0.7,False
0.9,0.8,False
0.9,0.9,False
0.9,1.0,False
0.9,1.1,False
0.9,1.2,False
0.9,1.3,False
0.9,1.4,False
0.9,1.5,False
0.9,1.6,False
0.9,1.7,False
0.9,1.8,False
0.9,1.9,False
0.9,2.0,False
0.9,2.1,False
0.9,2.2,False
0.9,2.3,False
0.9,2.4,False
0.9,2.5,False
0.9,2.6,False
0.9,2.7,False
0.9,2.8,False
0.9,2.9,False
0.9,3.0,False
0.9,3.1,False
0.9,3.2,False
0.9,3.3,False
0.9,3.4,False
0.9,3.5,False
0.9,3.6,False
0.9,3.7,False
0.9,3.8,False
0.9,3.9,False
0.9,4.0,False
0.9,4.1,False
0.9,4.2,False
0.9,4.3,False
0.9,4.4,False
0.9,4.5,False
0.9,4.6,False
0.9,4.7,False
0.9,4.8,False
0.9,4.9,False
0.9,5.0,False
1.0,0.0,False
1.0,0.1,False
1.0,0.2,False
1.0,0.3,False
1.0,0.4,False
1.0,0.5,False
1.0,0.6,False
1.0,0.7,False
1.0,0.8,False
1.0,0.9,False
1.0,1.0,False
1.0,1.1,False
1.0,1.2,False
1.0,1.3,False
1.0,1.4,False
1.0,1.5,False
1.0,1.6,False
1.0,1.7,False
1.0,1.8,False
1.0,1.9,False
1.0,2.0,False
1.0,2.1,False
1.0,2.2,False
1.0,2.3,False
1.0,2.4,False
1.0,2.5,False
1.0,2.6,False
1.0,2.7,False
1.0,2.8,False
1.0,2.9,False
1.0,3.0,False
1.0,3.1,False
1.0,3.2,False
1.0,3.3,False
1.0,3.4,False
1.0,3.5,False
1.0,3.6,False
1.0,3.7,False
1.0,3.8,False
1.0,3.9,False
1.0,4.0,False
1.0,4.1,False
1.0,4.2,False
1.0,4.3,False
1.0,4.4,False
1.0,4.5,False
1.0,4.6,False
1.0,4.7,False
1.0,4.8,False
1.0,4.9,False
1.0,5.0,False
1.1,0.0,False
1.1,0.1,False
1.1,0.2,False
1.1,0.3,False
1.1,0.4,False
1.1,0.5,False
1.1,0.6,False
1.1,0.7,False
1.1,0.8,False
1.1,0.9,False
1.1,1.0,False
1.1,1.1,False
1.1,1.2,False
1.1,1.3,False
1.1,1.4,False
1.1,1.5,False
1.1,1.6,False
1.1,1.7,False
1.1,1.8,False
1.1,1.9,False
1.1,2.0,False
1.1,2.1,False
1.1,2.2,False
1.1,2.3,False
1.1,2.4,False
1.1,2.5,False
1.1,2.6,False
1.1,2.7,False
1.1,2.8,False
1.1,2.9,False
1.1,3.0,False
1.1,3.1,False
1.1,3.2,False
1.1,3.3,False
1.1,3.4,False
1.1,3.5,False
1.1,3.6,False
1.1,3.7,False
1.1,3.8,False
1.1,3.9,False
1.1,4.0,False
1.1,4.1,False
1.1,4.2,False
1.1,4.3,False
1.1,4.4,False
1.1,4.5,False
1.1,4.6,False
1.1,4.7,False
1.1,4.8,False
1.1,4.9,False
1.1,5.0,False
1.2,0.0,False
1.2,0.1,False
1.2,0.2,False
1.2,0.3,False
1.2,0.4,False
1.2,0.5,False
1.2,0.6,False
1.2,0.7,False
1.2,0.8,False
1.2,0.9,False
1.2,1.0,False
1.2,1.1,False
1.2,1.2,False
1.2,1.3,False
1.2,1.4,False
1.2,1.5,False
1.2,1.6,False
1.2,1.7,False
1.2,1.8,False
1.2,1.9,False
1.2,2.0,False
1.2,2.1,False
1.2,2.2,False
1.2,2.3,False
1.2,2.4,False
1.2,2.5,False
1.2,2.6,False
1.2,2.7,False
1.2,2.8,False
1.2,2.9,False
1.2,3.0,False
1.2,3.1,False
1.2,3.2,False
1.2,3.3,False
1.2,3.4,False
1.2,3.5,False
1.2,3.6,False
1.2,3.7,False
1.2,3.8,False
1.2,3.9,False
1.2,4.0,False
1.2,4.1,False
1.2,4.2,False
1.2,4.3,False
1.2,4.4,False
1.2,4.5,False
1.2,4.6,False
1.2,4.7,False
1.2,4.8,False
1.2,4.9,False
1.2,5.0,False
1.3,0.0,False
1.3,0.1,False
1.3,0.2,False
1.3,0.3,False
1.3,0.4,False
1.3,0.5,False
1.3,0.6,False
1.3,0.7,False
1.3,0.8,False
1.3,0.9,False
1.3,1.0,False
1.3,1.1,False
1.3,1.2,False
1.3,1.3,False
1.3,1.4,False
1.3,1.5,False
1.3,1.6,False
1.3,1.7,False
1.3,1.8,False
1.3,1.9,False
1.3,2.0,False
1.3,2.1,False
1.3,2.2,False
1.3,2.3,False
1.3,2.4,False
1.3,2.5,False
1.3,2.6,False
1.3,2.7,False
1.3,2.8,False
1.3,2.9,False
1.3,3.0,False
1.3,3.1,False
1.3,3.2,False
1.3,3.3,False
1.3,3.4,False
1.3,3.5,False
1.3,3.6,False
1.3,3.7,False
1.3,3.8,False
1.3,3.9,False
1.3,4.0,False
1.3,4.1,False
1.3,4.2,False
1.3,4.3,False
1.3,4.4,False
1.3,4.5,False
1.3,4.6,False
1.3,4.7,False
1.3,4.8,False
1.3,4.9,False
1.3,5.0,False
1.4,0.0,False
1.4,0.1,False
1.4,0.2,False
1.4,0.3,False
1.4,0.4,False
1.4,0.5,False
1.4,0.6,False
1.4,0.7,False
1.4,0.8,False
1.4,0.9,False
1.4,1.0,False
1.4,1.1,False
1.4,1.2,False
1.4,1.3,False
1.4,1.4,False
1.4,1.5,False
1.4,1.6,False
1.4,1.7,False
1.4,1.8,False
1.4,1.9,False
1.4,2.0,False
1.4,2.1,False
1.4,2.2,False
1.4,2.3,False
1.4,2.4,False
1.4,2.5,False
1.4,2.6,False
1.4,2.7,False
1.4,2.8,False
1.4,2.9,False
1.4,3.0,False
1.4,3.1,False
1.4,3.2,False
1.4,3.3,False
1.4,3.4,False
1.4,3.5,False
1.4,3.6,False
1.4,3.7,False
1.4,3.8,False
1.4,3.9,False
1.4,4.0,False
1.4,4.1,False
1.4,4.2,False
1.4,4.3,False
1.4,4.4,False
1.4,4.5,False
1.4,4.6,False
1.4,4.7,False
1.4,4.8,False
1.4,4.9,False
1.4,5.0,False
1.5,0.0,False
1.5,0.1,False
1.5,0.2,False
1.5,0.3,False
1.5,0.4,False
1.5,0.5,False
1.5,0.6,False
1.5,0.7,False
1.5,0.8,False
1.5,0.9,False
1.5,1.0,False
1.5,1.1,False
1.5,1.2,False
1.5,1.3,False
1.5,1.4,False
1.5,1.5,False
1.5,1.6,False
1.5,1.7,False
1.5,1.8,False
1.5,1.9,False
1.5,2.0,False
1.5,2.1,False
1.5,2.2,False
1.5,2.3,False
1.5,2.4,False
1.5,2.5,False
1.5,2.6,False
1.5,2.7,False
1.5,2.8,False
1.5,2.9,False
1.5,3.0,False
1.5,3.1,False
1.5,3.2,False
1.5,3.3,False
1.5,3.4,False
1.5,3.5,False
1.5,3.6,False
1.5,3.7,False
1.5,3.8,False
1.5,3.9,False
1.5,4.0,False
1.5,4.1,False
1.5,4.2,False
1.5,4.3,False
1.5,4.4,False
1.5,4.5,False
1.5,4.6,False
1.5,4.7,False
1.5,4.8,False
1.5,4.9,False
1.5,5.0,False
1.6,0.0,False
1.6,0.1,False
1.6,0.2,False
1.6,0.3,False
1.6,0.4,False
1.6,0.5,False
1.6,0.6,False
1.6,0.7,False
1.6,0.8,False
1.6,0.9,False
1.6,1.0,False
1.6,1.1,False
1.6,1.2,False
1.6,1.3,False
1.6,1.4,False
1.6,1.5,False
1.6,1.6,False
1.6,1.7,False
1.6,1.8,False
1.6,1.9,False
1.6,2.0,False
1.6,2.1,False
1.6,2.2,False
1.6,2.3,False
1.6,2.4,False
1.6,2.5,False
1.6,2.6,False
1.6,2.7,False
1.6,2.8,False
1.6,2.9,False
1.6,3.0,False
1.6,3.1,False
1.6,3.2,False
1.6,3.3,False
1.6,3.4,True
1.6,3.5,False
1.6,3.6,True
1.6,3.7,True
1.6,3.8,False
1.6,3.9,False
1.6,4.0,False
1.6,4.1,True
1.6,4.2,False
1.6,4.3,False
1.6,4.4,False
1.6,4.5,False
1.6,4.6,False
1.6,4.7,True
1.6,4.8,False
1.6,4.9,False
1.6,5.0,False
1.7,0.0,False
1.7,0.1,False
1.7,0.2,False
1.7,0.3,False
1.7,0.4,False
1.7,0.5,False
1.7,0.6,False
1.7,0.7,False
1.7,0.8,False
1.7,0.9,False
1.7,1.0,False
1.7,1.1,False
1.7,1.2,False
1.7,1.3,False
1.7,1.4,False
1.7,1.5,False
1.7,1.6,False
1.7,1.7,False
1.7,1.8,False
1.7,1.9,False
1.7,2.0,False
1.7,2.1,False
1.7,2.2,False
1.7,2.3,True
1.7,2.4,False
1.7,2.5,False
1.7,2.6,False
1.7,2.7,False
1.7,2.8,False
1.7,2.9,False
1.7,3.0,False
1.7,3.1,False
1.7,3.2,True
1.7,3.3,False
1.7,3.4,False
1.7,3.5,False
1.7,3.6,False
1.7,3.7,False
1.7,3.8,False
1.7,3.9,False
1.7,4.0,False
1.7,4.1,False
1.7,4.2,False
1.7,4.3,False
1.7,4.4,True
1.7,4.5,False
1.7,4.6,True
1.7,4.7,False
1.7,4.8,False
1.7,4.9,False
1.7,5.0,False
1.8,0.0,False
1.8,0.1,False
1.8,0.2,False
1.8,0.3,False
1.8,0.4,False
1.8,0.5,False
1.8,0.6,False
1.8,0.7,False
1.8,0.8,False
1.8,0.9,False
1.8,1.0,False
1.8,1.1,False
1.8,1.2,False
1.8,1.3,False
1.8,1.4,False
1.8,1.5,False
1.8,1.6,True
1.8,1.7,False
1.8,1.8,False
1.8,1.9,False
1.8,2.0,False
1.8,2.1,False
1.8,2.2,False
1.8,2.3,False
1.8,2.4,False
1.8,2.5,False
1.8,2.6,False
1.8,2.7,False
1.8,2.8,True
1.8,2.9,False
1.8,3.0,True
1.8,3.1,False
1.8,3.2,True
1.8,3.3,True
1.8,3.4,False
1.8,3.5,False
1.8,3.6,False
1.8,3.7,False
1.8,3.8,True
1.8,3.9,False
1.8,4.0,False
1.8,4.1,True
1.8,4.2,True
1.8,4.3,False
1.8,4.4,False
1.8,4.5,True
1.8,4.6,False
1.8,4.7,False
1.8,4.8,False
1.8,4.9,False
1.8,5.0,False
1.9,0.0,False
1.9,0.1,False
1.9,0.2,False
1.9,0.3,False
1.9,0.4,False
1.9,0.5,False
1.9,0.6,False
1.9,0.7,False
1.9,0.8,False
1.9,0.9,False
1.9,1.0,False
1.9,1.1,False
1.9,1.2,False
1.9,1.3,False
1.9,1.4,False
1.9,1.5,False
1.9,1.6,False
1.9,1.7,False
1.9,1.8,False
1.9,1.9,False
1.9,2.0,True
1.9,2.1,False
1.9,2.2,True
1.9,2.3,False
1.9,2.4,False
1.9,2.5,False
1.9,2.6,False
1.9,2.7,False
1.9,2.8,False
1.9,2.9,False
1.9,3.0,False
1.9,3.1,False
1.9,3.2,False
1.9,3.3,False
1.9,3.4,True
1.9,3.5,False
1.9,3.6,False
1.9,3.7,False
1.9,3.8,False
1.9,3.9,True
1.9,4.0,False
1.9,4.1,False
1.9,4.2,False
1.9,4.3,True
1.9,4.4,True
1.9,4.5,False
1.9,4.6,False
1.9,4.7,True
1.9,4.8,True
1.9,4.9,True
1.9,5.0,False
2.0,0.0,False
2.0,0.1,False
2.0,0.2,False
2.0,0.3,False
2.0,0.4,False
2.0,0.5,False
2.0,0.6,False
2.0,0.7,False
2.0,0.8,False
2.0,0.9,False
2.0,1.0,False
2.0,1.1,False
2.0,1.2,False
2.0,1.3,False
2.0,1.4,False
2.0,1.5,False
2.0,1.6,False
2.0,1.7,False
2.0,1.8,False
